Acceleration,Method,ScanID,CoilNoiseIncrease,SSIM,PSNR,NRMSE,HFEN,VIF,NQM,SSFD,LPIPS (VGG-16),ResNet50 (RadImageNet)
2,UNet,1000769,3,0.8569628596305847,31.72154426574707,0.08255775272846222,0.319828599691391,0.16261009697525655,20.769976111192175,2.6460909843444824,0.16345937550067902,0.9442249536514282
2,UNet,1000891,0,0.8658900260925293,29.778976440429688,0.12509603798389435,0.34197133779525757,0.15627670319072154,17.465397974954254,2.382110834121704,0.14655430614948273,0.6214609146118164
2,UNet,1000891,1,0.8459075093269348,29.891834259033203,0.12232942134141922,0.3505340814590454,0.1542714099883189,16.687433169178128,2.5509581565856934,0.1541488617658615,0.6576864123344421
2,UNet,1000891,2,0.8256235122680664,29.96190643310547,0.12054785341024399,0.3544633090496063,0.15076336180637515,16.800877021422366,2.622938632965088,0.1592084765434265,0.6853464841842651
2,UNet,1000891,3,0.7955203056335449,29.665069580078125,0.12454229593276978,0.36217212677001953,0.1461582884303543,16.587558874016246,2.874955654144287,0.16845303773880005,0.7201720476150513
2,UNet,1000899,0,0.9028621912002563,33.51457977294922,0.1325017213821411,0.4218939542770386,0.15526519353335588,15.80179405312605,5.400616645812988,0.18225665390491486,0.7306563854217529
2,UNet,1000899,1,0.8963976502418518,33.73279571533203,0.1267092376947403,0.4400022625923157,0.15046384135762914,15.246113849974922,5.47327184677124,0.1897416114807129,0.7899981737136841
2,UNet,1000899,2,0.8775715231895447,33.19609451293945,0.13574397563934326,0.4490814507007599,0.1446417454372038,14.937446171004453,5.93317985534668,0.20038555562496185,0.8244167566299438
2,UNet,1000899,3,0.8471193909645081,32.80210494995117,0.14117088913917542,0.46538639068603516,0.13632420459572303,14.754667863564531,6.841406345367432,0.2165655493736267,0.9034196138381958
2,UNet,1001064,0,0.8919947743415833,33.01325225830078,0.07916045933961868,0.3113376498222351,0.16324108321374803,21.25186325835447,2.3640894889831543,0.1584801822900772,0.7185860276222229
2,UNet,1001064,1,0.8857659101486206,32.560428619384766,0.0827072486281395,0.32013705372810364,0.1614160535351087,19.88163203892269,2.428549289703369,0.16756294667720795,0.7914190888404846
2,UNet,1001064,2,0.8785653114318848,32.29432678222656,0.0857599601149559,0.32211753726005554,0.15845805095619583,19.679460558509405,2.506286144256592,0.16978323459625244,0.8056526780128479
2,UNet,1001064,3,0.8646160960197449,32.34683609008789,0.08440902829170227,0.32398298382759094,0.1582008335868978,19.889417048190595,2.510524272918701,0.17458665370941162,0.8410015106201172
2,UNet,1001090,0,0.8519560694694519,33.548946380615234,0.09827079623937607,0.32099732756614685,0.1578370901811937,23.571568865666222,4.361850738525391,0.15916696190834045,0.7942030429840088
2,UNet,1001090,1,0.8303064703941345,33.05935287475586,0.10278791934251785,0.3270668089389801,0.15458268305303108,23.340581820174716,4.420156955718994,0.16672395169734955,0.8179144859313965
2,UNet,1001090,2,0.7995792031288147,32.483619689941406,0.10979121178388596,0.3342612087726593,0.14693170723413537,23.139453345043613,4.763184547424316,0.1769961416721344,0.8828198909759521
2,UNet,1001090,3,0.7492967844009399,31.495853424072266,0.12197116762399673,0.3472408056259155,0.14042629714088012,22.861164334357326,5.537101745605469,0.19275528192520142,0.9818739891052246
2,UNet,1001096,0,0.8630819916725159,30.617029190063477,0.09241235256195068,0.3878937065601349,0.1539439945719056,20.847399058398963,2.5742621421813965,0.1669366955757141,0.9249985218048096
2,UNet,1001096,1,0.8499569892883301,30.730783462524414,0.09079554677009583,0.39296963810920715,0.15210807360716996,20.757387357108573,2.656205654144287,0.17675258219242096,0.9748075604438782
2,UNet,1001096,2,0.8336513042449951,30.448928833007812,0.09396601468324661,0.396505743265152,0.1497738187200178,20.489547084940682,2.7802975177764893,0.17813348770141602,1.0165138244628906
2,UNet,1001096,3,0.8086406588554382,30.290447235107422,0.09521137923002243,0.4029256999492645,0.14636567901323044,20.540105306025733,3.022787094116211,0.1825035810470581,1.064924716949463
